P91.1	29th Annual Meeting of the Association for Computational Linguistics	1991	Berkeley, California, USA
P92.1	30th Annual Meeting of the Association for Computational Linguistics	1992	Newark, Delaware, USA
P93.1	31st Annual Meeting of the Association for Computational Linguistics	1993	Columbus, Ohio, USA
P94.1	32nd Annual Meeting of the Association for Computational Linguistics	1994	Las Cruces, New Mexico, USA
P95.1	33rd Annual Meeting of the Association for Computational Linguistics	1995	Cambridge, Massachusetts, USA
P96.1	34th Annual Meeting of the Association for Computational Linguistics	1996	Santa Cruz, California, USA
P97.1	35th Annual Meeting of the Association for Computational Linguistics and 8th Conference of the European Chapter of the Association for Computational Linguistics	1997	Madrid, Spain
P98.1	36th Annual Meeting of the Association for Computational Linguistics and 17th International Conference on Computational Linguistics, Volume 1	1998	Montreal, Quebec, Canada
P98.2	36th Annual Meeting of the Association for Computational Linguistics and 17th International Conference on Computational Linguistics, Volume 2	1998	Montreal, Quebec, Canada
P99.1	Proceedings of the 37th Annual Meeting of the Association for Computational Linguistics	1999	College Park, Maryland, USA
Q13.1	Transactions of the Association for Computational Linguistics, Volume 1	2013	@
Q14.1	Transactions of the Association for Computational Linguistics, Volume 2	2014	@
Q15.1	Transactions of the Association for Computational Linguistics, Volume 3	2015	@
Q16.1	Transactions of the Association for Computational Linguistics, Volume 4	2016	@
Q17.1	Transactions of the Association for Computational Linguistics, Volume 5	2017	@
Q18.1	Transactions of the Association for Computational Linguistics, Volume 6	2018	@
Q19.1	Transactions of the Association for Computational Linguistics, Volume 7	2019	@
R09.1	Proceedings of the International Conference RANLP-2009	2009	Borovets, Bulgaria
R09.2	Proceedings of the Student Research Workshop	2009	Borovets, Bulgaria
R11.1	Proceedings of the International Conference Recent Advances in Natural Language Processing 2011	2011	Hissar, Bulgaria
R11.2	Proceedings of the Second Student Research Workshop associated with RANLP 2011	2011	Hissar, Bulgaria
R13.1	Proceedings of the International Conference Recent Advances in Natural Language Processing RANLP 2013	2013	Hissar, Bulgaria
R13.2	Proceedings of the Student Research Workshop associated with RANLP 2013	2013	Hissar, Bulgaria
R15.1	Proceedings of the International Conference Recent Advances in Natural Language Processing	2015	Hissar, Bulgaria
R15.2	Proceedings of the Student Research Workshop	2015	Hissar, Bulgaria
R17.1	Proceedings of the International Conference Recent Advances in Natural Language Processing, RANLP 2017	2017	Varna, Bulgaria
R17.2	Proceedings of the Student Research Workshop Associated with RANLP 2017	2017	Varna
R19.1	Proceedings of the International Conference on Recent Advances in Natural Language Processing (RANLP 2019)	2019	Varna, Bulgaria
R19.2	Proceedings of the Student Research Workshop Associated with RANLP 2019	2019	Varna, Bulgaria
S01.1	Proceedings of SENSEVAL-2 Second International Workshop on Evaluating Word Sense Disambiguation Systems	2001	Toulouse, France
S07.1	Proceedings of the Fourth International Workshop on Semantic Evaluations (SemEval-2007)	2007	Prague, Czech Republic
S10.1	Proceedings of the 5th International Workshop on Semantic Evaluation	2010	Uppsala, Sweden
S12.1	*SEM 2012: The First Joint Conference on Lexical and Computational Semantics – Volume 1: Proceedings of the main conference and the shared task, and Volume 2: Proceedings of the Sixth International Workshop on Semantic Evaluation (SemEval 2012)	2012	Montréal, Canada
S13.1	Second Joint Conference on Lexical and Computational Semantics (*SEM), Volume 1: Proceedings of the Main Conference and the Shared Task: Semantic Textual Similarity	2013	Atlanta, Georgia, USA
S13.2	Second Joint Conference on Lexical and Computational Semantics (*SEM), Volume 2: Proceedings of the Seventh International Workshop on Semantic Evaluation (SemEval 2013)	2013	Atlanta, Georgia, USA
S14.1	Proceedings of the Third Joint Conference on Lexical and Computational Semantics (*SEM 2014)	2014	Dublin, Ireland
S14.2	Proceedings of the 8th International Workshop on Semantic Evaluation (SemEval 2014)	2014	Dublin, Ireland
S15.1	Proceedings of the Fourth Joint Conference on Lexical and Computational Semantics	2015	Denver, Colorado
S15.2	Proceedings of the 9th International Workshop on Semantic Evaluation (SemEval 2015)	2015	Denver, Colorado
S16.1	Proceedings of the 10th International Workshop on Semantic Evaluation (SemEval-2016)	2016	San Diego, California
S16.2	Proceedings of the Fifth Joint Conference on Lexical and Computational Semantics	2016	Berlin, Germany
S17.1	Proceedings of the 6th Joint Conference on Lexical and Computational Semantics (*SEM 2017)	2017	Vancouver, Canada
S17.2	Proceedings of the 11th International Workshop on Semantic Evaluation (SemEval-2017)	2017	Vancouver, Canada
S18.1	Proceedings of The 12th International Workshop on Semantic Evaluation	2018	New Orleans, Louisiana
S18.2	Proceedings of the Seventh Joint Conference on Lexical and Computational Semantics	2018	New Orleans, Louisiana
S19.1	Proceedings of the Eighth Joint Conference on Lexical and Computational Semantics (*SEM 2019)	2019	Minneapolis, Minnesota
S19.2	Proceedings of the 13th International Workshop on Semantic Evaluation	2019	Minneapolis, Minnesota, USA
S98.1	Proceedings of the Pilot SENSEVAL	1998	Hermonceux Castle, Sussex, UK
T75.1	Theoretical Issues in Natural Language Processing: Supplement	1975	Cambridge, MA, USA
T75.2	Theoretical Issues in Natural Language Processing	1975	Cambridge, MA, USA
T78.1	Theoretical Issues in Natural Language Processing-2	1978	Urbana, Illinois, USA
T87.1	Theoretical Issues in Natural Language Processing 3	1987	Las Cruces, New Mexico
U03.1	Proceedings of the Australasian Language Technology Workshop 2003	2003	Melbourne, Australia
U04.1	Proceedings of the Australasian Language Technology Workshop 2004	2004	Sydney, Australia
U05.1	Proceedings of the Australasian Language Technology Workshop 2005	2005	Sydney, Australia
U06.1	Proceedings of the Australasian Language Technology Workshop 2006	2006	Sydney, Australia
U07.1	Proceedings of the Australasian Language Technology Workshop 2007	2007	Melbourne, Australia
U08.1	Proceedings of the Australasian Language Technology Association Workshop 2008	2008	Hobart, Australia
U09.1	Proceedings of the Australasian Language Technology Association Workshop 2009	2009	Sydney, Australia
U10.1	Proceedings of the Australasian Language Technology Association Workshop 2010	2010	Melbourne, Australia
U11.1	Proceedings of the Australasian Language Technology Association Workshop 2011	2011	Canberra, Australia
U12.1	Proceedings of the Australasian Language Technology Association Workshop 2012	2012	Dunedin, New Zealand
U13.1	Proceedings of the Australasian Language Technology Association Workshop 2013 (ALTA 2013)	2013	Brisbane, Australia
U14.1	Proceedings of the Australasian Language Technology Association Workshop 2014	2014	Melbourne, Australia
U15.1	Proceedings of the Australasian Language Technology Association Workshop 2015	2015	Parramatta, Australia
U16.1	Proceedings of the Australasian Language Technology Association Workshop 2016	2016	Melbourne, Australia
U17.1	Proceedings of the Australasian Language Technology Association Workshop 2017	2017	Brisbane, Australia
U18.1	Proceedings of the Australasian Language Technology Association Workshop 2018	2018	Dunedin, New Zealand
U19.1	Proceedings of the The 17th Annual Workshop of the Australasian Language Technology Association	2019	Sydney, Australia
W00.1	NAACL-ANLP 2000 Workshop: Syntactic and Semantic Complexity in Natural Language Processing Systems	2000	Seattle, Washington, USA
W00.10	1st SIGdial Workshop on Discourse and Dialogue	2000	Hong Kong, China
W00.11	ACL-2000 Workshop on Recent Advances in Natural Language Processing and Information Retrieval	2000	Hong Kong, China
W00.12	Second Chinese Language Processing Workshop	2000	Hong Kong, China
W00.13	2000 Joint SIGDAT Conference on Empirical Methods in Natural Language Processing and Very Large Corpora	2000	Hong Kong, China
W00.14	INLG’2000 Proceedings of the First International Conference on Natural Language Generation	2000	Mitzpe Ramon, Israel
W00.15	Proceedings of the COLING-2000 Workshop on Using Toolsets and Architectures To Build NLP Systems	2000	Centre Universitaire, Luxembourg
W00.16	Proceedings of the COLING-2000 Workshop on Efficiency In Large-Scale Parsing Systems	2000	Centre Universitaire, Luxembourg
W00.17	Proceedings of the COLING-2000 Workshop on Semantic Annotation and Intelligent Content	2000	Centre Universitaire, Luxembourg
W00.18	Proceedings of the Fifth Workshop of the ACL Special Interest Group in Computational Phonology	2000	Centre Universitaire, Luxembourg
W00.19	Proceedings of the COLING-2000 Workshop on Linguistically Interpreted Corpora	2000	Centre Universitaire, Luxembourg
W00.2	NAACL-ANLP 2000 Workshop: Applied Interlinguas: Practical Applications of Interlingual Approaches to NLP	2000	Seattle, Washington, USA
W00.20	Proceedings of the Fifth International Workshop on Tree Adjoining Grammar and Related Frameworks (TAG+5)	2000	Université Paris 7
W00.3	ANLP-NAACL 2000 Workshop: Conversational Systems	2000	Seattle, Washington, USA
W00.4	NAACL-ANLP 2000 Workshop: Automatic Summarization	2000	Seattle, Washington, USA
W00.5	ANLP-NAACL 2000 Workshop: Embedded Machine Translation Systems	2000	Seattle, Washington, USA
W00.6	ANLP-NAACL 2000 Workshop: Reading Comprehension Tests as Evaluation for Computer-Based Language Understanding Systems	2000	Seattle, Washington, USA
W00.7	Fourth Conference on Computational Natural Language Learning and the Second Learning Language in Logic Workshop	2000	Seattle, Washington, USA
W00.8	ACL-2000 Workshop on Word Senses and Multi-linguality	2000	Hong Kong, China
W00.9	The Workshop on Comparing Corpora	2000	Hong Kong, China
W01.10	Proceedings of the ACL 2001 Workshop on Human Language Technology and Knowledge Management	2001	Toulouse, France
W01.11	Proceedings of the ACL 2001 Workshop on Arabic Language Processing: Status and Prospects	2001	Toulouse, France
W01.12	Proceedings of the ACL 2001 Workshop on Open-Domain Question Answering	2001	Toulouse, France
W01.13	Proceedings of the ACL 2001 Workshop on Temporal and Spatial Information Processing	2001	Toulouse, France
W01.14	Proceedings of the ACL 2001 Workshop on Data-Driven Methods in Machine Translation	2001	Toulouse, France
W01.15	Proceedings of the ACL 2001 Workshop on Sharing Tools and Resources	2001	Toulouse, France
W01.16	Proceedings of the Second SIGdial Workshop on Discourse and Dialogue	2001	Aalborg, Denmark
W01.17	Proceedings of the 13th Nordic Conference of Computational Linguistics (NODALIDA 2001)	2001	Uppsala, Sweden
W01.18	Proceedings of the Seventh International Workshop on Parsing Technologies	2001	Beijing, China
W01.2	Workshop on MT Evaluation: Hands-On Evaluation	2001	Pittsburgh, PA
W01.3	Adaptation in Dialog Systems	2001	Pittsburgh, PA
W01.4	WordNet and Other Lexical Resources: Applications, Extensions and Customizations	2001	Pittsburgh, PA
W01.5	Proceedings of the 2001 Conference on Empirical Methods in Natural Language Processing	2001	Pittsburgh, PA
W01.6	SENSEVAL Workshop	2001	Toulouse, France
W01.7	Proceedings of the ACL 2001 Workshop on Computational Natural Language Learning (ConLL)	2001	Toulouse, France
W01.8	Proceedings of the ACL 2001 Eighth European Workshop on Natural Language Generation (EWNLG)	2001	Toulouse, France
W01.9	Proceedings of the ACL 2001 Workshop on Evaluation Methodologies for Language and Dialogue Systems	2001	Toulouse, France
W02.1	Proceedings of the ACL-02 Workshop on Effective Tools and Methodologies for Teaching Natural Language Processing and Computational Linguistics	2002	Philadelphia, Pennsylvania, USA
W02.10	Proceedings of the 2002 Conference on Empirical Methods in Natural Language Processing (EMNLP 2002)	2002	Philadelphia, PA
W02.11	COLING-02: SEMANET: Building and Using Semantic Networks	2002	Taipei, Taiwan
W02.12	COLING-02: The 3rd Workshop on Asian Language Resources and International Standardization	2002	Taipei, Taiwan
W02.13	COLING-02: A Roadmap for Computational Linguistics	2002	Taipei, Taiwan
W02.14	COLING-02: COMPUTERM 2002: Second International Workshop on Computational Terminology	2002	Taipei, Taiwan
W02.15	COLING-02: Grammar Engineering and Evaluation	2002	Taipei, Taiwan
W02.16	COLING-02: Machine Translation in Asia	2002	Taipei, Taiwan
W02.17	COLING-02: The 2nd Workshop on NLP and XML (NLPXML-2002)	2002	Taipei, Taiwan
W02.18	COLING-02: The First SIGHAN Workshop on Chinese Language Processing	2002	Taipei, Taiwan
W02.19	COLING-02: Multilingual Summarization and Question Answering	2002	Taipei, Taiwan
W02.2	Proceedings of the Third SIGdial Workshop on Discourse and Dialogue	2002	Philadelphia, Pennsylvania, USA
W02.20	COLING-02: The 6th Conference on Natural Language Learning 2002 (CoNLL-2002)	2002	Taipei, Taiwan
W02.21	Proceedings of the International Natural Language Generation Conference	2002	Harriman, New York, USA
W02.22	Proceedings of the Sixth International Workshop on Tree Adjoining Grammar and Related Frameworks (TAG+6)	2002	Universitá di Venezia
W02.3	Proceedings of the ACL-02 Workshop on Natural Language Processing in the Biomedical Domain	2002	Phildadelphia, Pennsylvania, USA
W02.4	Proceedings of the ACL-02 Workshop on Automatic Summarization	2002	Phildadelphia, Pennsylvania, USA
W02.5	Proceedings of the ACL-02 Workshop on Computational Approaches to Semitic Languages	2002	Philadelphia, Pennsylvania, USA
W02.6	Proceedings of the ACL-02 Workshop on Morphological and Phonological Learning	2002	Philadelphia, PA, USA
W02.7	Proceedings of the ACL-02 Workshop on Speech-to-Speech Translation: Algorithms and Systems	2002	Philadelphia, PA, USA
W02.8	Proceedings of the ACL-02 Workshop on Word Sense Disambiguation: Recent Successes and Future Directions	2002	Philadelphia, PA, USA
W02.9	Proceedings of the ACL-02 Workshop on Unsupervised Lexical Acquisition	2002	Philadelphia, Pennsylvania, USA
W03.1	Proceedings of the HLT-NAACL 2003 Workshop on Analysis of Geographic References	2003	Edmonton, Canada
W03.10	Proceedings of the 2003 Conference on Empirical Methods in Natural Language Processing	2003	Sapporo, Japan
W03.11	Proceedings of the Sixth International Workshop on Information Retrieval with Asian Languages	2003	Sapporo, Japan
W03.12	Proceedings of the ACL 2003 Workshop on Multilingual Summarization and Question Answering	2003	Sapporo, Japan
W03.13	Proceedings of the ACL 2003 Workshop on Natural Language Processing in Biomedicine	2003	Sapporo, Japan
W03.14	Proceedings of the ACL 2003 Workshop on the Lexicon and Figurative Language	2003	Sapporo, Japan
W03.15	Proceedings of the ACL 2003 Workshop on Multilingual and Mixed-language Named Entity Recognition	2003	Sapporo, Japan
W03.16	Proceedings of the Second International Workshop on Paraphrasing	2003	Sapporo, Japan
W03.17	Proceedings of the Second SIGHAN Workshop on Chinese Language Processing	2003	Sapporo, Japan
W03.18	Proceedings of the ACL 2003 Workshop on Multiword Expressions: Analysis, Acquisition and Treatment	2003	Sapporo, Japan
W03.19	Proceedings of the ACL 2003 Workshop on Linguistic Annotation: Getting the Model Right	2003	Sapporo, Japan
W03.2	Proceedings of the HLT-NAACL 03 Workshop on Building Educational Applications Using Natural Language Processing	2003	Edmonton, Canada
W03.20	Proceedings of the ACL-2003 Workshop on Patent Corpus Processing	2003	Sapporo, Japan
W03.21	Proceedings of the Fourth SIGdial Workshop of Discourse and Dialogue	2003	Sapporo, Japan
W03.22	Proceedings of the 7th International EAMT workshop on MT and other language technology tools, Improving MT through other language technology tools, Resource and tools for building MT at EACL 2003	2003	Budapest, Hungary
W03.23	Proceedings of the 9th European Workshop on Natural Language Generation (ENLG-2003) at EACL 2003	2003	Budapest, Hungary
W03.24	Proceedings of 4th International Workshop on Linguistically Interpreted Corpora (LINC-03) at EACL 2003	2003	Budapest, Hungary
W03.25	Proceedings of the 2003 EACL Workshop on Language Modeling for Text Entry Methods	2003	Budapest, Hungary
W03.26	Proceedings of the 2003 EACL Workshop on The Computational Treatment of Anaphora	2003	Budapest, Hungary
W03.27	Proceedings of the 2003 EACL Workshop on Dialogue Systems: interaction, adaptation and styes of management	2003	Budapest, Hungary
W03.28	Proceedings of the EACL 2003 Workshop on Evaluation Initiatives in Natural Language Processing: are evaluation methods, metrics and resources reusable?	2003	Columbus, Ohio
W03.29	Proceedings of the 2003 EACL Workshop on Morphological Processing of Slavic Languages	2003	Budapest, Hungary
W03.3	Proceedings of the HLT-NAACL 2003 Workshop on Building and Using Parallel Texts: Data Driven Machine Translation and Beyond	2003	Edmonton, Canada
W03.30	Proceedings of the Eighth International Conference on Parsing Technologies	2003	Nancy, France
W03.4	Proceedings of the Seventh Conference on Natural Language Learning at HLT-NAACL 2003	2003	Edmonton, Canada
W03.5	Proceedings of the HLT-NAACL 03 Text Summarization Workshop	2003	Edmonton, Canada
W03.6	Proceedings of the HLT-NAACL 2003 Workshop on Learning Word Meaning from Non-Linguistic Data	2003	Edmonton, Canada
W03.7	Proceedings of the HLT-NAACL 2003 Workshop on Research Directions in Dialogue Processing	2003	Edmonton, Canada
W03.8	Proceedings of the HLT-NAACL 2003 Workshop on Software Engineering and Architecture of Language Technology Systems (SEALTS)	2003	Edmonton, Canada
W03.9	Proceedings of the HLT-NAACL 2003 Workshop on Text Meaning	2003	Edmonton, Canada
W04.1	Proceedings of the 7th Meeting of the ACL Special Interest Group in Computational Phonology: Current Themes in Computational Phonology and Morphology	2004	Barcelona, Spain
W04.10	Text Summarization Branches Out	2004	Barcelona, Spain
W04.11	Proceedings of the Third SIGHAN Workshop on Chinese Language Processing	2004	Barcelona, Spain
W04.12	Proceedings of the International Joint Workshop on Natural Language Processing in Biomedicine and its Applications (NLPBA/BioNLP)	2004	Geneva, Switzerland
W04.13	Proceedings of the Workshop on Psycho-Computational Models of Human Language Acquisition	2004	Geneva, Switzerland
W04.14	Proceedings of the Second International Workshop on Language Resources for Translation Work, Research and Training	2004	Geneva, Switzerland
W04.15	Proceedings of the Workshop on Recent Advances in Dependency Grammar	2004	Geneva, Switzerland
W04.16	Proceedings of the Workshop on Computational Approaches to Arabic Script-based Languages	2004	Geneva, Switzerland
W04.17	Proceedings of the Workshop on eLearning for Computational Linguistics and Computational Linguistics for eLearning	2004	Geneva, Switzerland
W04.18	Proceedings of CompuTerm 2004: 3rd International Workshop on Computational Terminology	2004	Geneva, Switzerland
W04.19	Proceedings of the 5th International Workshop on Linguistically Interpreted Corpora	2004	Geneva, Switzerland
W04.2	Proceedings of the Workshop on Discourse Annotation	2004	Barcelona, Spain
W04.20	Proceedings of the 3rd workshop on RObust Methods in Analysis of Natural Language Data (ROMAND 2004)	2004	Geneva, Switzerland
W04.21	Proceedings of the Workshop on Enhancing and Using Electronic Dictionaries	2004	Geneva, Switzerland
W04.22	Proceedings of the Workshop on Multilingual Linguistic Resources	2004	Geneva, Switzerland
W04.23	Proceedings of the 5th SIGdial Workshop on Discourse and Dialogue at HLT-NAACL 2004	2004	Cambridge, Massachusetts, USA
W04.24	Proceedings of the Eighth Conference on Computational Natural Language Learning (CoNLL-2004) at HLT-NAACL 2004	2004	Boston, Massachusetts, USA
W04.25	Proceedings of the Workshop on Pragmatics of Question Answering at HLT-NAACL 2004	2004	Boston, Massachusetts, USA
W04.26	Proceedings of the Computational Lexical Semantics Workshop at HLT-NAACL 2004	2004	Boston, Massachusetts, USA
W04.27	Proceedings of the Workshop Frontiers in Corpus Annotation at HLT-NAACL 2004	2004	Boston, Massachusetts, USA
W04.28	Proceedings of the 2nd International Workshop on Scalable Natural Language Understanding (ScaNaLU 2004) at HLT-NAACL 2004	2004	Boston, Massachusetts, USA
W04.29	Proceedings of the Workshop on Interdisciplinary Approaches to Speech Indexing and Retrieval at HLT-NAACL 2004	2004	Boston, Massachusetts, USA
W04.3	Proceedings of the Workshop on Incremental Parsing: Bringing Engineering and Cognition Together	2004	Barcelona, Spain
W04.30	Proceedings of the HLT-NAACL 2004 Workshop on Spoken Language Understanding for Conversational Systems and Higher Level Linguistic Information for Speech Processing	2004	Boston, Massachusetts, USA
W04.31	HLT-NAACL 2004 Workshop: Linking Biological Literature, Ontologies and Databases	2004	Boston, Massachusetts, USA
W04.32	Proceedings of the 2004 Conference on Empirical Methods in Natural Language Processing	2004	Barcelona, Spain
W04.33	Proceedings of the 7th International Workshop on Tree Adjoining Grammar and Related Formalisms	2004	Vancouver, Canada
W04.4	Proceedings of the Workshop on Multiword Expressions: Integrating Processing	2004	Barcelona, Spain
W04.5	Proceedings of the Conference on Question Answering in Restricted Domains	2004	Barcelona, Spain
W04.6	Proceeedings of the Workshop on NLP and XML (NLPXML-2004): RDF/RDFS and OWL in Language Technology	2004	Barcelona, Spain
W04.7	Proceedings of the Conference on Reference Resolution and Its Applications	2004	Barcelona, Spain
W04.8	Proceedings of SENSEVAL-3, the Third International Workshop on the Evaluation of Systems for the Semantic Analysis of Text	2004	Barcelona, Spain
W04.9	Proceedings of the 2nd Workshop on Text Meaning and Interpretation	2004	Barcelona, Spain
W05.1	Proceedings of the Second ACL Workshop on Effective Tools and Methodologies for Teaching NLP and CL	2005	Ann Arbor, Michigan
W05.10	Proceedings of the ACL-SIGLEX Workshop on Deep Lexical Acquisition	2005	Ann Arbor, Michigan
W05.11	Proceedings of Workshop on Software	2005	Ann Arbor, Michigan
W05.12	Proceedings of the ACL Workshop on Empirical Modeling of Semantic Equivalence and Entailment	2005	Ann Arbor, Michigan
W05.13	Proceedings of the ACL-ISMB Workshop on Linking Biological Literature, Ontologies and Databases: Mining Biological Semantics	2005	Detroit
W05.15	Proceedings of the Ninth International Workshop on Parsing Technology	2005	Vancouver, British Columbia
W05.16	Proceedings of the Tenth European Workshop on Natural Language Generation (ENLG-05)	2005	Aberdeen, UK
W05.17	Proceedings of the 15th Nordic Conference of Computational Linguistics (NODALIDA 2005)	2006	Joensuu, Finland
W05.2	Proceedings of the Second Workshop on Building Educational Applications Using NLP	2005	Ann Arbor, Michigan
W05.3	Proceedings of the Workshop on Frontiers in Corpus Annotations II: Pie in the Sky	2005	Ann Arbor, Michigan
W05.4	Proceedings of the ACL Workshop on Feature Engineering for Machine Learning in Natural Language Processing	2005	Ann Arbor, Michigan
W05.5	Proceedings of the Workshop on Psychocomputational Models of Human Language Acquisition	2005	Ann Arbor, Michigan
W05.6	Proceedings of the Ninth Conference on Computational Natural Language Learning (CoNLL-2005)	2005	Ann Arbor, Michigan
W05.7	Proceedings of the ACL Workshop on Computational Approaches to Semitic Languages	2005	Ann Arbor, Michigan
W05.8	Proceedings of the ACL Workshop on Building and Using Parallel Texts	2005	Ann Arbor, Michigan
W05.9	Proceedings of the ACL Workshop on Intrinsic and Extrinsic Evaluation Measures for Machine Translation and/or Summarization	2005	Ann Arbor, Michigan
W06.1	Proceedings of the Fifth SIGHAN Workshop on Chinese Language Processing	2006	Sydney, Australia
W06.10	Proceedings of the Workshop on Multilingual Language Resources and Interoperability	2006	Sydney, Australia
W06.11	Proceedings of the Workshop on Linguistic Distances	2006	Sydney, Australia
W06.12	Proceedings of the Workshop on Multiword Expressions: Identifying and Exploiting Underlying Properties	2006	Sydney, Australia
W06.13	Proceedings of the 7th SIGdial Workshop on Discourse and Dialogue	2006	Sydney, Australia
W06.14	Proceedings of the Fourth International Natural Language Generation Conference	2006	Sydney, Australia
W06.15	Proceedings of the Eighth International Workshop on Tree Adjoining Grammar and Related Formalisms	2006	Sydney, Australia
W06.16	Proceedings of the 2006 Conference on Empirical Methods in Natural Language Processing	2006	Sydney, Australia
W06.17	Proceedings of the 2nd International Workshop on Web as Corpus	2006	Trento, Italy
W06.18	Proceedings of the Workshop KRAQ’06: Knowledge and Reasoning for Language Processing	2006	Trento, Italy
W06.19	Proceedings of the Workshop on Multilingual Question Answering - MLQA ‘06	2006	Trento, Italy
W06.2	Proceedings of the Workshop on Information Extraction Beyond The Document	2006	Sydney, Australia
W06.20	Proceedings of the Cross-Language Knowledge Induction Workshop	2006	Trento, Italy
W06.21	Proceedings of the Third ACL-SIGSEM Workshop on Prepositions	2006	Trento, Italy
W06.22	Proceedings of the Workshop on Adaptive Text Extraction and Mining (ATEM 2006)	2006	Trento, Italy
W06.23	Proceedings of the Workshop on ROMAND 2006:Robust Methods in Analysis of Natural language Data	2006	Trento, Italy
W06.24	Proceedings of the Workshop on Multi-word-expressions in a multilingual context	2006	Trento, Italy
W06.25	Proceedings of the Workshop on Making Sense of Sense: Bringing Psycholinguistics and Computational Linguistics Together	2006	Trento, Italy
W06.26	Proceedings of the Workshop on Learning Structured Information in Natural Language Applications	2006	Trento, Italy
W06.27	Proceedings of the 5th Workshop on NLP and XML (NLPXML-2006): Multi-Dimensional Markup in Natural Language Processing	2006	Trento, Italy
W06.28	Proceedings of the Workshop on NEW TEXT Wikis and blogs and other dynamic text sources	2006	Trento, Italy
W06.29	Proceedings of the Tenth Conference on Computational Natural Language Learning (CoNLL-X)	2006	New York City
W06.3	Proceedings of the Workshop on Sentiment and Subjectivity in Text	2006	Sydney, Australia
W06.30	Proceedings of the Interactive Question Answering Workshop at HLT-NAACL 2006	2006	New York, NY, USA
W06.31	Proceedings on the Workshop on Statistical Machine Translation	2006	New York City
W06.32	Proceedings of the Eighth Meeting of the ACL Special Interest Group on Computational Phonology and Morphology at HLT-NAACL 2006	2006	New York City, USA
W06.33	Proceedings of the HLT-NAACL BioNLP Workshop on Linking Natural Language and Biology	2006	New York, New York
W06.34	Proceedings of the Analyzing Conversations in Text and Speech	2006	New York City, New York
W06.35	Proceedings of the Third Workshop on Scalable Natural Language Understanding	2006	New York City, New York
W06.36	Proceedings of the Workshop on Computationally Hard Problems and Joint Inference in Speech and Language Processing	2006	New York City, New York
W06.37	Proceedings of the First International Workshop on Medical Speech Translation	2006	New York, New York
W06.38	Proceedings of TextGraphs: the First Workshop on Graph Based Methods for Natural Language Processing	2006	New York City
W06.39	Proceedings of the Fifth International Workshop on Inference in Computational Semantics (ICoS-5)	2006	Buxton, England
W06.4	Proceedings of the Third Workshop on Constraints and Language Processing	2006	Sydney, Australia
W06.5	Proceedings of the 2nd Workshop on Ontology Learning and Population: Bridging the Gap between Text and Knowledge	2006	Sydney, Australia
W06.6	Proceedings of the Workshop on Frontiers in Linguistically Annotated Corpora 2006	2006	Sydney, Australia
W06.7	Proceedings of the Workshop on Task-Focused Summarization and Question Answering	2006	Sydney, Australia
W06.8	Proceedings of the Workshop on How Can Computational Linguistics Improve Information Retrieval?	2006	Sydney, Australia
W06.9	Proceedings of the Workshop on Annotating and Reasoning about Time and Events	2006	Sydney, Australia
W07.1	Proceedings of the Workshop on Computational Approaches to Figurative Language	2007	Rochester, New York
W07.10	Biological, translational, and clinical language processing	2007	Prague, Czech Republic
W07.11	Proceedings of the Workshop on A Broader Perspective on Multiword Expressions	2007	Prague, Czech Republic
W07.12	ACL 2007 Workshop on Deep Linguistic Processing	2007	Prague, Czech Republic
W07.13	Proceedings of Ninth Meeting of the ACL Special Interest Group in Computational Morphology and Phonology	2007	Prague, Czech Republic
W07.14	Proceedings of the ACL-PASCAL Workshop on Textual Entailment and Paraphrasing	2007	Prague
W07.15	Proceedings of the Linguistic Annotation Workshop	2007	Prague, Czech Republic
W07.16	Proceedings of the Fourth ACL-SIGSEM Workshop on Prepositions	2007	Prague, Czech Republic
W07.17	Proceedings of the Workshop on Balto-Slavonic Natural Language Processing	2007	Prague, Czech Republic
W07.18	Proceedings of the Workshop on Grammar-Based Approaches to Spoken Language Processing	2007	Prague, Czech Republic
W07.19	Proceedings of the Workshop on Embodied Language Processing	2007	Prague, Czech Republic
W07.2	Proceedings of the Second Workshop on TextGraphs: Graph-Based Algorithms for Natural Language Processing	2007	Rochester, NY, USA
W07.22	Proceedings of the Tenth International Conference on Parsing Technologies	2007	Prague, Czech Republic
W07.23	Proceedings of the Eleventh European Workshop on Natural Language Generation (ENLG 07)	2007	Saarbrücken, Germany
W07.24	Proceedings of the 16th Nordic Conference of Computational Linguistics (NODALIDA 2007)	2007	Tartu, Estonia
W07.3	Proceedings of the Workshop on Bridging the Gap: Academic and Industrial Research in Dialog Technologies	2007	Rochester, NY
W07.4	Proceedings of SSST, NAACL-HLT 2007 / AMTA Workshop on Syntax and Structure in Statistical Translation	2007	Rochester, New York
W07.6	Proceedings of the Workshop on Cognitive Aspects of Computational Language Acquisition	2007	Prague, Czech Republic
W07.7	Proceedings of the Second Workshop on Statistical Machine Translation	2007	Prague, Czech Republic
W07.8	Proceedings of the 2007 Workshop on Computational Approaches to Semitic Languages: Common Issues and Resources	2007	Prague, Czech Republic
W07.9	Proceedings of the Workshop on Language Technology for Cultural Heritage Data (LaTeCH 2007).	2007	Prague, Czech Republic
W08.1	Proceedings of the 9th SIGdial Workshop on Discourse and Dialogue	2008	Columbus, Ohio
W08.10	Proceedings of the Workshop on Parsing German	2008	Columbus, Ohio
W08.11	Proceedings of the Fifth International Natural Language Generation Conference	2008	Salt Fork, Ohio, USA
